date,population,employment,avg_weekly_earnings,gdp_monthly,cpi_all_items,participation_rate,usdcad,overnight_rate,bond_yield_10yr
2011-07-31,0.07940252073808118,0.11097282354985953,-1.5211906297172706,0.5242435874350488,-0.03435398914325788,-0.2891560065838834,,-0.07060391761396519,-0.2462309488296212
2011-08-31,,-0.04487553925485294,0.40850077455867223,0.33654743426742595,0.17994129283950655,-0.28915600658384105,,-0.07060391761396519,-2.806042038262777
2011-09-30,,-0.11062256337553086,1.9624365691130636,0.10226069601472816,0.17833337679399744,0.008942969275789482,,-0.07060391761396519,-1.4048537089654332
2011-10-31,0.22781439092280073,-0.2155348934917339,0.10590046636698092,-0.18279316656585426,-0.03721253124769717,0.008942969275789482,,-0.07060391761396519,0.6123811109641677
2011-11-30,,-0.23206085625075382,0.21830639502685567,-0.05409947167875439,-0.2516903494842671,-0.2891560065838834,,-0.07060391761396519,-0.9651582667328699
2011-12-31,,-0.020774649729837606,-0.06792814241947795,0.32425919167914496,-1.966989308327022,-0.28915600658384105,,-0.07060391761396519,-0.7152619382351546
2012-01-31,-0.717944640905918,-0.051834213193675135,0.4409221010582562,-0.24684250839150265,0.6076475017869409,0.30704194513542,,-0.07060391761396519,-0.03107441329536956
2012-02-29,,-0.2857592450629242,-0.4088830863197182,-0.4201167499302655,0.6032105985366342,-0.5872549824434715,,-0.07060391761396519,0.27524124046889964
2012-03-31,,0.46361893894561584,-0.07005306431409579,0.10248829284979426,0.5988102281980309,0.30704194513542,,-0.07060391761396519,0.5342697435663035
2012-04-30,-0.4412615199692554,0.36023727101864295,-0.23960846474550548,0.1964345885428788,0.5944459414093112,0.9032398968547234,,-0.07060391761396519,-0.2062995771553801
2012-05-31,,-0.15211482181786154,-0.6909447580161006,0.00562850629529192,-0.6773053598041443,0.008942969275789482,,-0.07060391761396519,-0.7837282280763618
2012-06-30,,-0.11138387720494324,-0.4088830863197182,-0.10622992997166229,-1.5265885956801588,-0.5872549824435139,,-0.07060391761396519,-0.9711379646214284
2012-07-31,0.25637192941643355,0.030113713403537353,-1.2597511915842836,0.04139689009545937,-0.6783502090965126,0.008942969275789482,,-0.07060391761396519,-0.4901350696105596
2012-08-31,,0.16164100936525008,0.7809087763758447,-0.2944028111137504,0.1719810180870956,0.605140920995093,,-0.07060391761396519,1.0244298328332972
2012-09-30,,0.17519356935578304,1.6084342598410162,-0.17467066442442356,-0.04142999467399787,0.30704194513546235,,-0.07060391761396519,0.10229747422878617
2012-10-31,0.25560298866103126,-0.07292158850849911,0.03642044307481368,-0.2092386952961079,-0.042124845658984424,0.008942969275789482,,-0.07060391761396519,-0.11243043508597175
2012-11-30,,0.0010092245550545854,-0.5744035827488289,0.3192439681651924,-1.1011639860002376,0.008942969275789482,,-0.07060391761396519,-0.38780467478119673
