date,trade_balance,exports_total,imports_total,manufacturing_sales,employment,cpi_all_items,avg_weekly_earnings,unemployment_rate,usdcad,overnight_rate,bond_yield_10yr
2014-07-31,-0.563092276637134,-0.3350082853672895,-0.9698360204853703,,0.19183772610764535,-0.8854579983311519,-1.2801633018081848,-0.24194950915348365,,-0.07060391761396519,-0.5629422698436715
2014-08-31,-0.1332054259450097,0.20711791672143492,-0.14557302643979567,,-0.4325048782563908,-0.47337787838479733,0.4146468022831909,-0.24194950915348148,,-0.07060391761396519,-0.727771766453901
2014-09-30,-0.04750639309517525,2.5161653302997387,0.8097772745251259,,0.07217653947266123,-0.2672559264872939,2.50908926260394,0.0023490243607134195,,-0.07060391761396519,0.7257701939388985
2014-10-31,-0.25150301654240714,-2.396471950424176,-0.812061612821727,,0.0336528741939378,-0.26741971033596057,-0.5647734259487766,-0.48624804266767857,,-0.07060391761396519,-0.9471190944414337
2014-11-30,0.3829405265313077,-1.0257582387483373,-0.1006511678921772,,-0.11598919720118317,-1.5048091672183124,-0.0838446375641566,0.0023490243607134195,,-0.07060391761396519,-0.003891214988040359
2014-12-31,0.5298313334063086,2.156114329769283,0.2670450507973173,,0.10207574135401934,-2.3403607943044986,-0.19095999753537007,-0.24194950915348148,,-0.07060391761396519,-0.8358935533365318
2015-01-31,-1.7849038716731214,-2.8881652578676924,-1.244061161271585,,-0.18407322973334253,-0.8900955579378245,0.44640208207080956,0.2466475578749083,,-0.7188762520694638,-1.846951038216
2015-02-28,-0.5546572990499733,-0.609697669527185,0.12675346688531186,,-0.042354392634074485,1.8103227170879168,-0.5101114744231469,0.2466475578749105,,-1.2050805029110874,-0.8069234248299548
2015-03-31,0.5193088261547198,2.5897249391106603,2.1601608618918338,,0.03735994028886954,1.3802534364360826,-0.1389019926601341,0.0023490243607134195,,-0.07060391761396519,0.2803847551028398
2015-04-30,0.9917184863933853,-1.0206165128375313,-1.3851219092974558,,-0.3467993201713328,-0.6786835056348076,0.49411043531315413,0.2466475578749083,,-0.07060391761396519,-0.021892199382808338
2015-05-31,0.7921472561168821,-0.25875882176052767,-0.3230812904179384,,0.021224746599753846,0.9603582039101196,-1.0901913495102225,-0.24194950915348148,,-0.07060391761396519,1.9631423227117333
2015-06-30,-0.030789183993860877,1.2155438495510495,0.6364644540032611,,-0.1740274222801434,0.13866099123585285,-0.1922680046528528,0.0023490243607134195,,-0.07060391761396519,0.24634353728358913
2015-07-31,-0.26901789958053546,-0.6219420503781365,-0.5638778319868315,,0.035402382151969766,-0.269685655051989,-0.45680735982243637,0.2466475578749083,,-1.0782446113871855,-1.1780505233595262
2015-08-31,-0.6722760182117844,-0.4375398748585336,-0.13251183958784285,,0.02955899056013447,-0.47337787838479733,-0.24520058968939842,0.2466475578749083,,-0.8457121435933658,-0.9907408654402096
2015-09-30,0.22933737833694662,0.33008659555856423,1.0005165791842903,,-0.12291502281265837,-0.880922523433708,1.852056730547566,0.0023490243607134195,,-0.07060391761396519,0.558025907353705
2015-10-31,-0.2196172738022098,0.01752726374209833,0.000279731818031944,,-0.07504803625079753,-0.2695254566686707,-0.03917506982612481,-0.24194950915348148,,-0.07060391761396519,-0.06630208955936512
2015-11-30,0.9822015574557589,-0.5910639255441916,-0.3392539393411571,,-0.2952026079771788,-0.6772303001009008,0.11540246189694779,0.2466475578749083,,-0.07060391761396519,1.0217652394227057
2015-12-31,-0.019244126642420166,0.8685020947325496,0.4301113260807949,,-0.16274901794820593,-1.6998707387247824,-0.5062950743906676,0.4909460913891054,,-0.07060391761396519,-0.9672223883889638
2016-01-31,-1.9288373448568492,-2.6101422324850874,-1.5238907534469082,,-0.10423008479385687,0.14059400170904895,0.42368383605769416,-0.24194950915348148,,-0.07060391761396519,-1.1264349721289715
2016-02-29,-0.379992164566545,-0.3729264595455509,0.41536181030513736,,-0.022118711237285024,0.13914310186135376,-0.145163900691897,0.2466475578749083,,-0.07060391761396519,-0.7332886006983701
2016-03-31,0.5219479388605619,1.677313057721486,1.4881200245306823,,-0.10674858772618266,1.15296998816791,0.008467962947515529,-0.24194950915348148,,-0.07060391761396519,0.868694981338101
2016-04-30,1.2116007014333383,-0.8099099876631247,-1.0960512945402536,,0.03674543062763585,0.335985279956764,-0.14601736532606419,0.2466475578749083,,-0.07060391761396519,0.4313388769824418
2016-05-31,0.7698336006184526,0.41890458014415916,-0.18099657047619147,,0.04145364898500921,0.5347849673012033,-2.1033215074864478,-0.48624804266767857,,-0.07060391761396519,0.11809277838498468
2016-06-30,-0.07203062370573288,1.0714068631771456,1.1604127883899655,,-0.0863766483266467,0.129642961696219,-0.8186582048297883,-0.24194950915348148,,-0.07060391761396519,-1.0125454960254878
2016-07-31,-0.6188997515888061,0.0033961074925334825,-1.0978258718958258,,-0.200414563156167,-0.875235851673564,-0.6636695237086937,0.0023490243607134195,,-0.07060391761396519,-0.6389770057572262
2016-08-31,0.1212525598986516,-0.6488088135406297,0.10860574303899123,,0.18537138438721315,-0.875859854988308,-0.038338425803144324,-0.24194950915348148,,-0.07060391761396519,-0.009532489102685844
2016-09-30,-0.27858150092935846,0.6162913019202189,0.20170608613217755,,0.10615595841169181,-0.27205876857349565,1.7152568129993397,0.2466475578749083,,-0.07060391761396519,0.28947742498183543
2016-10-31,-0.1467319392990681,-0.24044223157998287,-0.23473855706432267,,-0.015072219138397508,0.129642961696219,-0.04375561134062513,-0.24194950915348148,,-0.07060391761396519,0.5024322307495874
2016-11-30,1.1169575374196534,0.6178135038972988,0.6433964164906645,,0.022356535959800975,-1.4791934240036897,-0.04444839290554968,-0.24194950915348365,,-0.07060391761396519,1.6052236275451262
2016-12-31,0.2608412558946266,-2.1604228226980897,-0.26233107314411563,,0.0418124724391541,-0.8767995020051648,-0.5041953633003793,0.2466475578749105,,-0.07060391761396519,1.7396667514120139
2017-01-31,-1.5407095733462315,0.02551959489059015,-0.39901302444165165,,0.2897524405962068,1.7377109461300742,-0.04479361344740915,0.0023490243607134195,,-0.07060391761396519,-0.01731360225474648
2017-02-28,-0.793429111785117,-0.24205452833398058,-0.4805472738256333,,0.13926326950144444,-0.07338035941620975,0.10702231902046895,-0.7305465761818756,-0.4597825055047531,-0.07060391761396519,-0.07890409545972563
2017-03-31,0.9822270151345934,2.0027391310954386,2.444329605341759,,0.021580569935501864,-0.07399668865708048,-0.09721009305135646,0.2466475578749105,1.3983446200325746,-0.07060391761396519,0.10903646429966574
2017-04-30,0.7959446932096934,-1.7063568711245678,-0.9678099538344094,,0.053038048678278944,0.5223910791289585,-0.6556135337289521,-0.48624804266767857,0.24843715082381407,-0.07060391761396519,-1.0667099032856546
2017-05-31,0.8554011021276422,0.9799593677197865,0.06198621432762065,,0.12079449346229039,-0.27468232181555846,-1.3713265342444094,0.2466475578749083,0.8095421786794122,-0.07060391761396519,-0.019377065498830528
2017-06-30,0.06606031218547968,0.8197758976901218,0.5294984307082373,,0.2244309629725408,-0.6720734349540362,-0.2998055772580231,-0.24194950915348148,-1.569437935380303,-0.07060391761396519,-0.02214239594718344
2017-07-31,-0.8827261632435592,-0.574496076394037,-1.585877430666703,,0.14480446069945235,-0.47337787838479733,-0.7611320171334399,-0.48624804266767857,-3.1818655657610386,1.117895362221115,2.380570270714925
2017-08-31,0.10050455164854316,0.5652985353988906,0.41202884332996204,,-0.012650286224960406,-0.27468232181555846,0.5190441027327377,-0.24194950915348148,-0.4691092289613175,0.5236457223035754,-0.10253055208086108
2017-09-30,-0.5747306788109678,-0.09022995494996013,0.6151315298726687,,-0.09357540600046466,0.12179652974120178,1.7247209696944847,0.0023490243607134195,-1.7651730842962492,1.4574665850311384,0.9968957009238343
2017-10-31,0.14281945681793612,-0.06983470725831548,-0.2489095726239515,,0.0660953183753002,-0.2752897213598833,-0.2505552498696714,0.2466475578749083,1.7209614930574118,0.18407449949355195,0.04667416908414879
2017-11-30,1.7503912592329336,0.507905010008685,0.170733035826689,,0.322715910738539,0.3174643548123959,0.0500504250573557,-0.24194950915348148,0.8505845283445527,-0.07060391761396519,-0.7268210195092756
2017-12-31,-0.4091199920996727,-2.0681873516921074,0.061742371294392834,,0.2838411283653096,-1.462308268606938,0.04887085159003689,-0.48624804266767857,-0.012887665671380699,-0.07060391761396519,0.019159789535029784
2018-01-31,-1.8773576753070402,0.979166606280859,-1.126727302061528,,-0.3869869476399506,1.3039891375679233,0.891077959901102,-0.24194950915348148,-1.8567966422107167,0.7820151309633758,1.6734199684616156
2018-02-28,-1.322541508681134,-0.8321687253020389,0.14097887474716167,,-0.1693091925057456,1.0963367804410329,-0.005244878088517653,0.2466475578749083,0.8338431926793266,0.8595259535613147,0.7666681144460469
2018-03-31,1.1484911156026403,1.3258050882713726,2.114886640124671,,0.2272837732390536,0.30792894033622525,-0.35100397475591977,-0.48624804266767857,1.802997390567998,-0.07060391761396519,-0.7456516030385499
2018-04-30,0.7675721101486555,-0.6993271051603425,-0.764954553633258,,-0.23253421144409966,0.30558090728864007,-0.20309025976861275,0.0023490243607134195,-1.0673778701976024,-0.07060391761396519,0.3878046747811992
2018-05-31,1.2932349915625994,1.5931831306850257,0.6412726453073008,,-0.0783909282535988,-0.27900341044440086,-0.9931288589750868,0.2466475578749105,0.7187947655893515,-0.07060391761396519,0.7688540423242686
2018-06-30,-0.050400082589362155,-0.3824219176815703,-0.538976718883858,,0.20307151879427196,-0.08506568463189099,-0.6483952919083584,0.2466475578749083,1.3014703011737478,-0.07060391761396519,-0.9234755191080004
2018-07-31,-0.900542295481229,0.2876430410054301,-0.9669335774221639,,0.382455781933721,0.8811518081541071,-1.1472425196960656,-0.24194950915348148,-0.013874918129395246,1.1449067094900942,-0.08831938722436153
2018-08-31,-0.370551608665422,0.12176134543697596,0.6298555447344365,,-0.48191523619970633,-0.6664492771455034,-0.45086247571888266,0.2466475578749083,-0.47952033202601113,0.49663437503459634,0.6642718784155337
2018-09-30,-0.05848289561931238,-0.9245201969010995,-0.07839288803463909,,0.4201892492807222,-1.440898004588683,1.9273873322443986,-0.48624804266767857,-0.04575267381228617,-0.07060391761396519,0.37482078991416
2018-10-31,0.6063401441968925,0.655957099217805,0.49763668479771245,,-0.027448687137946196,0.3009269270184722,0.13928628954147015,-0.48624804266767857,-0.16128990687209135,0.3944610179736755,0.8182415273078663
2018-11-30,1.465375572894941,-0.7683576114746488,-0.6205516010411523,,0.1913990246141864,-1.635704224592696,-0.1553818648207847,0.2466475578749105,0.9595031548867984,1.2470800665510149,-0.4299627958783789
